Custkey,DateKey,Discount Amount,Invoice Number,Item,List Price,Sales Amount,Sales Amount Based on List Price,Sales Cost Amount,Sales Margin Amount,Sales Price,Sales Quantity,U/M,Grade
10007183,2018-02-21,7073.83,224067,Moms Roasted Chicken,1308.53,8628.53,15702.36,5368.17,3260.36,719.0441667,12,EA,gold
10007183,2018-02-21,7459.0856,224067,Better Fancy Canned Sardines,1379.7938,9098.44,16557.5256,5396.3,3702.14,758.2033333,12,EA,gold
10007183,2018-02-21,51496.7076,224067,Ebony Squash,1020.6373,62814.67,114311.3776,34680.2,28134.47,560.8452679,112,EA,gold
10007183,2018-02-19,248.11,223816,Golden Fajita French Fries,275.37,302.63,550.74,117.45,185.18,151.315,2,EA,gold
10007183,2018-02-19,301.34,223816,Tell Tale Almonds,298.0,294.66,596.0,187.32,107.34,147.33,2,EA,gold
10007183,2018-02-19,301.34,223816,Gorilla String Cheese,298.0,294.66,596.0,190.29,104.37,147.33,2,EA,gold
10007183,2018-02-19,301.34,223816,Cutting Edge Potato Salad,298.0,294.66,596.0,191.85,102.81,147.33,2,EA,gold
10007183,2018-02-19,601.04,223816,Blue Label Turkey Noodle Soup,222.36,733.12,1334.16,318.84,414.28,122.1866667,6,EA,gold
10007183,2018-02-03,226.87,222357,Moms Chicken Hot Dogs,50.36,276.73,503.6,78.1,198.63,27.673,10,EA,gold
10007183,2018-01-22,347.76,221359,Golden Beef TV Dinner,257.31,424.17,771.93,267.73,156.44,141.39,3,EA,gold
10007183,2018-01-22,739.92,221360,Golden Waffles,731.95,723.98,1463.9,537.98,186.0,361.99,2,EA,gold
10007183,2018-01-22,200.34,221362,Blue Label Turkey Noodle Soup,222.36,244.38,444.72,106.28,138.1,122.19,2,EA,gold
10007183,2018-01-22,225.47,221362,Ebony New Potatos,14.3,275.03,500.5,115.15,159.88,7.858,35,EA,gold
10007183,2018-01-22,311.68,221362,Red Spade Beef Bologna,115.31,380.18,691.86,116.31,263.87,63.36333333,6,EA,gold
10007183,2018-01-22,369.88,221362,Bravo Canned Tomatos,205.26,451.16,821.04,230.15,221.01,112.79,4,EA,gold
10007183,2018-01-22,779.99,221362,Fabulous Orange Juice,1731.4,951.41,1731.4,500.85,450.56,951.41,1,EA,gold
10007183,2018-01-22,901.13,221362,Club String Cheese,1000.15,1099.17,2000.3,652.5,446.67,549.585,2,EA,gold
10007183,2018-01-22,1014.83,221362,Jumbo Small Eggs,125.15,1237.87,2252.7,252.9,984.97,68.77055556,18,EA,gold
10007183,2018-01-22,1342.48,221362,Gorilla Blueberry Yogurt,298.0,1637.52,2980.0,668.32,969.2,163.752,10,EA,gold
10007183,2018-01-22,2075.2,221362,Red Spade Low Fat Bologna,767.75,2531.3,4606.5,1728.96,802.34,421.8833333,6,EA,gold
10007183,2018-01-22,2172.26,221362,BBB Best Extra Chunky Peanut Butter,1205.49,2649.7,4821.96,1236.9,1412.8,662.425,4,EA,gold
10007183,2018-01-22,4972.7204,221362,Better Fancy Canned Sardines,1379.7938,6065.63,11038.3504,3597.53,2468.1,758.20375,8,EA,gold
10007183,2018-01-22,5866.67,221362,Red Spade Foot-Long Hot Dogs,1627.84,7156.05,13022.72,3805.98,3350.07,894.50625,8,EA,gold
10007183,2018-01-22,6529.0112,221362,Bravo Large Canned Shrimp,905.8107,7963.96,14492.9712,4368.82,3595.14,497.7475,16,EA,gold
10007183,2018-01-22,176560.1232,221362,Ebony Squash,1020.6373,215364.6,391924.7232,118903.53,96461.07,560.8453125,384,EA,gold
10007183,2018-01-22,1457.69,221363,Walrus Light Beer,288.31,1425.41,2883.1,931.77,493.64,142.541,10,EA,gold
10007183,2017-12-24,166.68,219069,Just Right Large Canned Shrimp,369.99,203.31,369.99,74.56,128.75,203.31,1,EA,gold
10000460,2018-03-13,13802.35,225660,Big Time Frozen Cheese Pizza,412.03,10919.45,24721.8,5054.04,5865.41,181.9908333,60,EA,gold
10000460,2018-03-13,498.78,225661,Nationeel Potato Chips,37.36,435.22,934.0,185.68,249.54,17.4088,25,EA,gold
10000460,2018-03-10,306.71,225274,Tell Tale Limes,298.0,289.29,596.0,190.69,98.6,144.645,2,EA,gold
10000460,2018-02-27,20703.52,224468,Big Time Frozen Cheese Pizza,412.03,16379.18,37082.7,7581.06,8798.12,181.9908889,90,EA,gold
10000460,2017-12-16,418.84,129264,High Top Dried Mushrooms,192.34,542.86,961.7,166.94,375.92,108.572,5,SE,gold
10000460,2017-12-16,663.41,129264,Thresher Spicy Mints,507.75,859.84,1523.25,488.68,371.16,286.6133333,3,EA,gold
10000460,2017-12-16,1262.71,129264,Ebony Prepared Salad,966.44,1636.61,2899.32,816.82,819.79,545.5366667,3,EA,gold
10000460,2017-11-20,191.5,126971,Bravo Canned Yams,439.7,248.2,439.7,134.67,113.53,248.2,1,EA,gold
10000460,2017-11-18,219.94,118908,Moms Sliced Ham,101.0,285.06,505.0,146.78,138.28,57.012,5,SE,gold
10000460,2017-11-18,221.14,118908,Thresher Spicy Mints,507.75,286.61,507.75,162.89,123.72,286.61,1,EA,gold
10000460,2017-11-18,265.07,118908,Club Sharp Cheddar Cheese,575.0,309.93,575.0,203.13,106.8,309.93,1,EA,gold
10000460,2017-11-18,274.83,118908,Ebony Canned Peanuts,157.76,356.21,631.04,237.28,118.93,89.0525,4,SE,gold
10000460,2017-11-18,333.11,118908,High Top Cauliflower,50.99,431.74,764.85,115.55,316.19,28.78266667,15,EA,gold
10000460,2017-11-18,334.37,118908,Red Spade Low Fat Bologna,767.75,433.38,767.75,282.05,151.33,433.38,1,EA,gold
10000460,2017-11-18,388.59,118908,Ebony Macintosh Apples,223.06,503.65,892.24,148.47,355.18,125.9125,4,SE,gold
10000460,2017-11-18,418.84,118908,High Top Dried Mushrooms,192.34,542.86,961.7,166.94,375.92,108.572,5,SE,gold
10000460,2017-11-18,708.96,118908,Red Spade Foot-Long Hot Dogs,1627.84,918.88,1627.84,475.75,443.13,918.88,1,EA,gold
10000460,2017-11-18,1110.66,118908,Discover Manicotti,1275.1,1439.54,2550.2,705.13,734.41,719.77,2,EA,gold
10000460,2017-11-13,742.78,118499,Tell Tale Canned Peanuts,568.5,962.72,1705.5,432.02,530.7,320.9066667,3,EA,gold
10000460,2017-11-07,472.37,118034,Imagine Popsicles,1084.61,612.24,1084.61,296.55,315.69,612.24,1,EA,gold
10000460,2017-10-30,215.08,117273,High Top Summer Squash,493.85,278.77,493.85,207.23,71.54,278.77,1,EA,gold
10000460,2017-10-14,418.84,115735,High Top Dried Mushrooms,192.34,542.86,961.7,166.94,375.92,108.572,5,SE,gold
10000460,2017-10-14,663.41,115735,Thresher Spicy Mints,507.75,859.84,1523.25,488.68,371.16,286.6133333,3,EA,gold
10000460,2017-10-14,1262.71,115735,Ebony Prepared Salad,966.44,1636.61,2899.32,816.82,819.79,545.5366667,3,EA,gold
10000460,2017-09-18,191.5,113406,Bravo Canned Yams,439.7,248.2,439.7,134.67,113.53,248.2,1,EA,gold
10000460,2017-09-09,229.21,112551,Nationeel Grape Fruit Roll,263.15,297.09,526.3,180.9,116.19,148.545,2,EA,gold
10000460,2017-09-02,158.04,111950,Nationeel Salted Pretzels,181.44,204.84,362.88,59.73,145.11,102.42,2,SE,gold
10000460,2017-09-02,162.89,111950,Nationeel Raisins,187.01,211.13,374.02,153.67,57.46,105.565,2,EA,gold
10000460,2017-09-02,420.9,111950,Ebony Prepared Salad,966.44,545.54,966.44,278.38,267.16,545.54,1,EA,gold
10000460,2017-09-02,477.9,111950,Cutting Edge Foot-Long Hot Dogs,548.66,619.42,1097.32,231.26,388.16,309.71,2,EA,gold
10000460,2017-09-02,668.74,111950,Red Spade Low Fat Bologna,767.75,866.76,1535.5,576.32,290.44,433.38,2,EA,gold
10000460,2017-09-02,818.4,111950,Bravo Large Canned Shrimp,939.57,1060.74,1879.14,546.1,514.64,530.37,2,EA,gold
10000460,2017-08-26,180.7,111373,Colony English Muffins,414.91,234.21,414.91,75.98,158.23,234.21,1,EA,gold
10000460,2017-08-06,2365.28,109620,Discover Manicotti,1275.1,2735.12,5100.4,1380.8,1354.32,683.78,4,EA,gold
10000460,2017-08-05,167.54,109541,High Top Dried Mushrooms,192.34,217.14,384.68,66.78,150.36,108.57,2,SE,gold
10000460,2017-08-05,178.79,109541,Bravo Canned Tomatos,205.26,231.73,410.52,115.07,116.66,115.865,2,EA,gold
10000460,2017-08-05,179.42,109541,High Top Macintosh Apples,137.32,232.54,411.96,158.8,73.74,77.51333333,3,EA,gold
10000460,2017-08-05,242.42,109541,Monarch Ravioli,556.63,314.21,556.63,166.3,147.91,314.21,1,EA,gold
10000460,2017-08-05,244.34,109541,Even Better Low Fat String Cheese,561.04,316.7,561.04,197.99,118.71,316.7,1,EA,gold
10000460,2017-08-05,420.9,109541,Ebony Prepared Salad,966.44,545.54,966.44,278.38,267.16,545.54,1,EA,gold
10000460,2017-08-05,718.57,109541,Moms Sliced Turkey,824.96,931.35,1649.92,521.96,409.39,465.675,2,EA,gold
10000460,2017-08-05,922.1502,109541,Ebony Squash,1058.6801,1195.21,2117.3602,619.29,575.92,597.605,2,EA,gold
10000460,2017-08-05,565.74,109547,Tell Tale Onions,1299.0,733.26,1299.0,380.95,352.31,733.26,1,EA,gold
10000460,2017-07-29,314.94,108770,Excellent Berry Juice,723.14,408.2,723.14,327.83,80.37,408.2,1,EA,gold
10000460,2017-07-15,244.34,107621,Gorilla Strawberry Yogurt,187.01,316.69,561.03,128.04,188.65,105.5633333,3,EA,gold
10000460,2017-07-15,162.89,107657,Gorilla Strawberry Yogurt,187.01,211.13,374.02,85.36,125.77,105.565,2,EA,gold
10000460,2017-07-15,201.16,107657,Club Cheese Spread,218.18,235.2,436.36,119.8,115.4,117.6,2,EA,gold
10000460,2017-07-15,334.37,107657,Red Spade Low Fat Bologna,767.75,433.38,767.75,288.16,145.22,433.38,1,EA,gold
10000460,2017-07-01,158.04,106721,Nationeel Salted Pretzels,181.44,204.84,362.88,59.73,145.11,102.42,2,SE,gold
10000460,2017-07-01,179.45,106721,Big Time Frozen Cheese Pizza,412.03,232.58,412.03,84.23,148.35,232.58,1,EA,gold
10000460,2017-07-01,274.83,106721,Ebony Canned Peanuts,157.76,356.21,631.04,237.28,118.93,89.0525,4,SE,gold
10000460,2017-07-01,420.9,106721,Ebony Prepared Salad,966.44,545.54,966.44,278.38,267.16,545.54,1,EA,gold
10000460,2017-07-01,663.41,106721,Thresher Spicy Mints,507.75,859.84,1523.25,488.68,371.16,286.6133333,3,EA,gold
10000460,2017-07-01,1516.52,106721,Red Spade Turkey Hot Dogs,1160.7,1965.58,3482.1,957.15,1008.43,655.1933333,3,EA,gold
10000460,2017-06-24,262.38,105909,Gorilla Chocolate Milk,301.23,340.08,602.46,218.63,121.45,170.04,2,EA,gold
10000460,2017-06-24,484.85,105909,Monarch Ravioli,556.63,628.41,1113.26,335.5,292.91,314.205,2,EA,gold
10000460,2017-06-17,485.74,105314,Ebony Macintosh Apples,223.06,629.56,1115.3,184.13,445.43,125.912,5,SE,gold
10000460,2017-06-10,366.73,104683,Nationeel Avocado Dip,842.04,475.31,842.04,312.88,162.43,475.31,1,EA,gold
10000460,2017-06-05,546.2199,104271,Atomic Mint Chocolate Bar,1254.1899,707.97,1254.1899,336.96,371.01,707.97,1,EA,gold
10000460,2017-06-03,280.16,103974,Good Imported Beer,321.64,363.12,643.28,262.23,100.89,181.56,2,EA,gold
10000460,2017-06-03,167.54,104022,High Top Dried Mushrooms,192.34,217.14,384.68,66.28,150.86,108.57,2,SE,gold
10000460,2017-06-03,477.9,104022,Cutting Edge Foot-Long Hot Dogs,548.66,619.42,1097.32,244.42,375.0,309.71,2,EA,gold
10000460,2017-06-03,546.2199,104022,Atomic Mint Chocolate Bar,1254.1899,707.97,1254.1899,336.96,371.01,707.97,1,EA,gold
10000460,2017-05-28,314.49,103391,Super Strawberry Preserves,722.1,407.61,722.1,316.0,91.61,407.61,1,EA,gold
10000460,2017-05-13,0.0,102044,Thresher Spicy Mints,286.61,573.22,573.22,328.2,245.02,286.61,2,EA,gold
10000460,2017-05-13,162.89,102074,Gorilla Strawberry Yogurt,187.01,211.13,374.02,85.56,125.57,105.565,2,EA,gold
10000460,2017-05-13,211.59,102074,BBB Best Pepper,485.84,274.25,485.84,162.65,111.6,274.25,1,EA,gold
10000460,2017-05-13,268.15,102074,Pearl Chardonnay,123.14,347.55,615.7,135.73,211.82,69.51,5,EA,gold
10000460,2017-05-13,334.37,102074,Red Spade Low Fat Bologna,767.75,433.38,767.75,280.75,152.63,433.38,1,EA,gold
10000460,2017-05-13,359.29,102074,Moms Sliced Turkey,824.96,465.67,824.96,254.0,211.67,465.67,1,EA,gold
10000460,2017-05-13,420.9,102074,Ebony Prepared Salad,966.44,545.54,966.44,271.36,274.18,545.54,1,EA,gold
10000460,2017-05-13,472.37,102074,Imagine Popsicles,1084.61,612.24,1084.61,295.24,317.0,612.24,1,EA,gold
10000460,2017-05-13,818.4,102074,Bravo Large Canned Shrimp,939.57,1060.74,1879.14,532.07,528.67,530.37,2,EA,gold
10000460,2017-05-13,1011.02,102074,Red Spade Turkey Hot Dogs,1160.7,1310.38,2321.4,626.9,683.48,655.19,2,EA,gold
10000460,2017-05-13,1417.91,102074,Red Spade Foot-Long Hot Dogs,1627.84,1837.77,3255.68,944.47,893.3,918.885,2,EA,gold
10000460,2017-05-06,0.0,101300,Nationeel Dried Dates,316.7,316.7,316.7,179.61,137.09,316.7,1,EA,gold
10000460,2017-05-06,0.0,101300,Pearl Chardonnay,69.51,417.06,417.06,162.88,254.18,69.51,6,EA,gold
10000460,2017-05-06,0.0,101323,Even Better Low Fat String Cheese,316.7,316.7,316.7,196.83,119.87,316.7,1,EA,gold
10000460,2017-04-29,0.0,100729,Gorilla Blueberry Yogurt,213.54,213.54,213.54,77.72,135.82,213.54,1,EA,gold
10000460,2017-04-29,314.94,132687,Excellent Berry Juice,723.14,408.2,723.14,327.83,80.37,408.2,1,EA,gold
10000460,2017-04-15,244.34,131555,Gorilla Strawberry Yogurt,187.01,316.69,561.03,128.04,188.65,105.5633333,3,EA,gold
10000460,2017-04-15,162.89,131591,Gorilla Strawberry Yogurt,187.01,211.13,374.02,85.36,125.77,105.565,2,EA,gold
10000460,2017-04-15,201.16,131591,Club Cheese Spread,218.18,235.2,436.36,119.8,115.4,117.6,2,EA,gold
10000460,2017-04-15,334.37,131591,Red Spade Low Fat Bologna,767.75,433.38,767.75,288.16,145.22,433.38,1,EA,gold
10000460,2017-04-01,158.04,130668,Nationeel Salted Pretzels,181.44,204.84,362.88,59.73,145.11,102.42,2,SE,gold
10000460,2017-04-01,179.45,130668,Big Time Frozen Cheese Pizza,412.03,232.58,412.03,84.23,148.35,232.58,1,EA,gold
10000460,2017-04-01,274.83,130668,Ebony Canned Peanuts,157.76,356.21,631.04,237.28,118.93,89.0525,4,SE,gold
10000460,2017-04-01,420.9,130668,Ebony Prepared Salad,966.44,545.54,966.44,278.38,267.16,545.54,1,EA,gold
10000460,2017-04-01,663.41,130668,Thresher Spicy Mints,507.75,859.84,1523.25,488.68,371.16,286.6133333,3,EA,gold
10000460,2017-04-01,1516.52,130668,Red Spade Turkey Hot Dogs,1160.7,1965.58,3482.1,957.15,1008.43,655.1933333,3,EA,gold
10000460,2017-03-20,191.5,125710,Bravo Canned Yams,439.7,248.2,439.7,134.67,113.53,248.2,1,EA,gold
10000460,2017-03-11,229.21,124872,Nationeel Grape Fruit Roll,263.15,297.09,526.3,180.9,116.19,148.545,2,EA,gold
10000460,2017-03-04,158.04,124285,Nationeel Salted Pretzels,181.44,204.84,362.88,59.73,145.11,102.42,2,SE,gold
10000460,2017-03-04,162.89,124285,Nationeel Raisins,187.01,211.13,374.02,153.67,57.46,105.565,2,EA,gold
10000460,2017-03-04,420.9,124285,Ebony Prepared Salad,966.44,545.54,966.44,278.38,267.16,545.54,1,EA,gold
10000460,2017-03-04,477.9,124285,Cutting Edge Foot-Long Hot Dogs,548.66,619.42,1097.32,231.26,388.16,309.71,2,EA,gold
10000460,2017-03-04,668.74,124285,Red Spade Low Fat Bologna,767.75,866.76,1535.5,576.32,290.44,433.38,2,EA,gold
10000460,2017-03-04,818.4,124285,Bravo Large Canned Shrimp,939.57,1060.74,1879.14,546.1,514.64,530.37,2,EA,gold
10000460,2017-02-26,180.7,123722,Colony English Muffins,414.91,234.21,414.91,75.98,158.23,234.21,1,EA,gold
10000460,2017-02-06,2365.28,122008,Discover Manicotti,1275.1,2735.12,5100.4,1380.8,1354.32,683.78,4,EA,gold
10000460,2017-02-05,167.54,121929,High Top Dried Mushrooms,192.34,217.14,384.68,66.78,150.36,108.57,2,SE,gold
10000460,2017-02-05,178.79,121929,Bravo Canned Tomatos,205.26,231.73,410.52,115.07,116.66,115.865,2,EA,gold
10000460,2017-02-05,179.42,121929,High Top Macintosh Apples,137.32,232.54,411.96,158.8,73.74,77.51333333,3,EA,gold
10000460,2017-02-05,242.42,121929,Monarch Ravioli,556.63,314.21,556.63,166.3,147.91,314.21,1,EA,gold
10000460,2017-02-05,244.34,121929,Even Better Low Fat String Cheese,561.04,316.7,561.04,197.99,118.71,316.7,1,EA,gold
10000460,2017-02-05,420.9,121929,Ebony Prepared Salad,966.44,545.54,966.44,278.38,267.16,545.54,1,EA,gold
10000460,2017-02-05,718.57,121929,Moms Sliced Turkey,824.96,931.35,1649.92,521.96,409.39,465.675,2,EA,gold
10000460,2017-02-05,922.1502,121929,Ebony Squash,1058.6801,1195.21,2117.3602,619.29,575.92,597.605,2,EA,gold
10000460,2017-02-05,565.74,121935,Tell Tale Onions,1299.0,733.26,1299.0,380.95,352.31,733.26,1,EA,gold
10000460,2017-01-29,314.94,121175,Excellent Berry Juice,723.14,408.2,723.14,327.83,80.37,408.2,1,EA,gold
10000460,2017-01-15,244.34,120043,Gorilla Strawberry Yogurt,187.01,316.69,561.03,128.04,188.65,105.5633333,3,EA,gold
10000460,2017-01-15,162.89,120079,Gorilla Strawberry Yogurt,187.01,211.13,374.02,85.36,125.77,105.565,2,EA,gold
10000460,2017-01-15,201.16,120079,Club Cheese Spread,218.18,235.2,436.36,119.8,115.4,117.6,2,EA,gold
10000460,2017-01-15,334.37,120079,Red Spade Low Fat Bologna,767.75,433.38,767.75,288.16,145.22,433.38,1,EA,gold
10000460,2017-01-01,158.04,119156,Nationeel Salted Pretzels,181.44,204.84,362.88,59.73,145.11,102.42,2,SE,gold
10000460,2017-01-01,179.45,119156,Big Time Frozen Cheese Pizza,412.03,232.58,412.03,84.23,148.35,232.58,1,EA,gold
10000460,2017-01-01,274.83,119156,Ebony Canned Peanuts,157.76,356.21,631.04,237.28,118.93,89.0525,4,SE,gold
10000460,2017-01-01,420.9,119156,Ebony Prepared Salad,966.44,545.54,966.44,278.38,267.16,545.54,1,EA,gold
10000460,2017-01-01,663.41,119156,Thresher Spicy Mints,507.75,859.84,1523.25,488.68,371.16,286.6133333,3,EA,gold
10000460,2017-01-01,1516.52,119156,Red Spade Turkey Hot Dogs,1160.7,1965.58,3482.1,957.15,1008.43,655.1933333,3,EA,gold
10003857,2018-03-13,283.09,225670,BBB Best Apple Butter,235.59,423.68,706.77,166.65,257.03,141.2266667,3,EA,silver
10003857,2018-03-13,327.25,225670,High Top Sweet Onion,408.52,489.79,817.04,273.13,216.66,244.895,2,SE,silver
10003857,2018-03-13,454.52,225670,Red Spade Low Fat Cole Slaw,1134.77,680.25,1134.77,320.76,359.49,680.25,1,EA,silver
10003857,2018-03-13,462.6,225670,Gorilla Havarti Cheese,288.73,692.32,1154.92,254.06,438.26,173.08,4,EA,silver
10003857,2018-03-13,464.9,225670,Red Spade Turkey Hot Dogs,1160.7,695.8,1160.7,312.94,382.86,695.8,1,EA,silver
10003857,2018-03-13,725.6252,225670,Bravo Large Canned Shrimp,905.8076,1085.99,1811.6152,533.89,552.1,542.995,2,EA,silver
10003857,2018-03-13,3075.14,225670,Red Spade Low Fat Bologna,767.75,4602.36,7677.5,2820.53,1781.83,460.236,10,EA,silver
10003857,2018-03-06,3288.6,225088,Bravo Canned Tomatos,205.26,4921.8,8210.4,2301.49,2620.31,123.045,40,EA,silver
10003857,2018-03-06,7380.35,225088,Red Spade Low Fat Bologna,767.75,11045.65,18426.0,6915.83,4129.82,460.2354167,24,EA,silver
10003857,2018-02-25,188.72,224217,BBB Best Apple Butter,235.59,282.46,471.18,111.1,171.36,141.23,2,EA,silver
10003857,2018-02-25,231.3,224217,Gorilla Havarti Cheese,288.73,346.16,577.46,127.03,219.13,173.08,2,EA,silver
10003857,2018-02-25,416.64,224217,Big Time Frozen Cheese Pizza,412.03,407.42,824.06,168.47,238.95,203.71,2,EA,silver
10003857,2018-02-25,1105.3276,224217,Better Fancy Canned Sardines,1379.7938,1654.26,2759.5876,899.38,754.88,827.13,2,EA,silver
10003857,2018-02-25,3265.3084,224217,Bravo Large Canned Shrimp,905.8076,4886.96,8152.2684,2457.46,2429.5,542.9955556,9,EA,silver
10003857,2018-02-25,3679.2513,224217,Ebony Squash,1020.6357,5506.47,9185.7213,2786.8,2719.67,611.83,9,EA,silver
10003857,2018-01-01,178.13,219598,Blue Label Turkey Noodle Soup,222.36,266.59,444.72,106.28,160.31,133.295,2,EA,silver
10003857,2018-01-01,235.04,219598,Landslide Pepper,195.61,351.79,586.83,146.19,205.6,117.2633333,3,EA,silver
10003857,2018-01-01,235.75,219598,High Top Golden Delcious Apples,147.15,352.85,588.6,227.15,125.7,88.2125,4,EA,silver
10003857,2018-01-01,337.2675,219598,Nationeel Avocado Dip,842.0275,504.76,842.0275,320.16,184.6,504.76,1,EA,silver
10003857,2018-01-01,399.36,219598,Fast Dried Apples,199.41,597.69,997.05,279.68,318.01,119.538,5,EA,silver
10003857,2018-01-01,406.75,219598,Thresher Spicy Mints,507.75,608.75,1015.5,325.78,282.97,304.375,2,EA,silver
10003857,2018-01-01,909.04,219598,Red Spade Low Fat Cole Slaw,1134.77,1360.5,2269.54,653.74,706.76,680.25,2,EA,silver
10003857,2018-01-01,929.82,219598,Red Spade Turkey Hot Dogs,1160.7,1391.58,2321.4,638.1,753.48,695.79,2,EA,silver
10003857,2018-01-01,1226.4171,219598,Ebony Squash,1020.6357,1835.49,3061.9071,928.93,906.56,611.83,3,EA,silver
10003857,2018-01-01,1675.2728,219598,Imagine Popsicles,1045.6357,2507.27,4182.5428,1210.61,1296.66,626.8175,4,EA,silver
10003857,2018-01-01,1858.283,219598,Ebony Prepared Salad,927.8866,2781.15,4639.433,1391.91,1389.24,556.23,5,EA,silver
10003857,2018-01-01,2176.8756,219598,Bravo Large Canned Shrimp,905.8076,3257.97,5434.8456,1638.31,1619.66,542.995,6,EA,silver
10003857,2018-01-01,3075.14,219598,Red Spade Low Fat Bologna,767.75,4602.36,7677.5,2881.59,1720.77,460.236,10,EA,silver
10026522,2018-03-13,261.41,225702,Bravo Canned Tomatos,205.26,354.37,615.78,172.61,181.76,118.1233333,3,EA,silver
10026522,2018-03-06,245.14,225060,Gorilla 1% Milk,577.46,332.32,577.46,209.47,122.85,332.32,1,EA,silver
10026522,2018-03-06,541.31,225060,Discover Manicotti,1275.1,733.79,1275.1,345.2,388.59,733.79,1,EA,silver
10026522,2018-02-28,158.78,224597,Nationeel Raisins,187.01,215.24,374.02,153.67,61.57,107.62,2,EA,silver
10026522,2018-02-28,255.75,224597,Gorilla Chocolate Milk,301.23,346.71,602.46,215.54,131.17,173.355,2,EA,silver
10026522,2018-02-28,530.65,224597,Token Cola,625.0,719.35,1250.0,504.12,215.23,359.675,2,EA,silver
10026522,2018-02-28,532.4299,224597,Atomic Mint Chocolate Bar,1254.1899,721.76,1254.1899,344.28,377.48,721.76,1,EA,silver
10026522,2018-02-27,292.91,224447,Colony Bagels,345.0,397.09,690.0,116.01,281.08,198.545,2,EA,silver
10026522,2018-02-13,259.04,223356,Club Sharp Cheddar Cheese,575.0,315.96,575.0,208.73,107.23,315.96,1,EA,silver
10026522,2018-02-13,269.57,223356,Colony Wheat Bread,635.0,365.43,635.0,177.06,188.37,365.43,1,EA,silver
10026522,2018-02-13,551.45,223360,Tell Tale Onions,1299.0,747.55,1299.0,380.95,366.6,747.55,1,EA,silver
10026522,2018-02-06,218.69,222816,BBB Best Apple Butter,515.14,296.45,515.14,153.9,142.55,296.45,1,EA,silver
10026522,2018-02-06,238.18,222816,Even Better Low Fat String Cheese,561.04,322.86,561.04,197.99,124.87,322.86,1,EA,silver
10026522,2018-01-31,2889.97,222262,Discover Manicotti,1275.1,3485.53,6375.5,1726.0,1759.53,697.106,5,EA,silver
10026522,2018-01-24,273.82,221622,Just Right Fancy Canned Sardines,645.0,371.18,645.0,241.11,130.07,371.18,1,EA,silver
10026522,2018-01-24,588.44,221622,High Top Asparagus,346.53,797.68,1386.12,283.53,514.15,199.42,4,EA,silver
10026522,2018-01-17,539.14,220992,Colony Wheat Bread,635.0,730.86,1270.0,354.13,376.73,365.43,2,EA,silver
